time,state,rep,dem,total,percent reported,rep.pct,rep.diff,dem.diff,total.diff,state_cumulative
11/6/2020 18:38,maine,339048,418263,781191,91%,0.434014217,129,132,266,0.997818365
11/6/2020 18:52,maine,339256,418449,781596,91%,0.434055446,208,186,405,0.998335673
11/7/2020 0:33,maine,339619,418617,782134,76%,0.43422099,363,168,538,0.999022862
11/7/2020 1:01,maine,340042,418942,782899,76%,0.434336996,423,325,765,1
11/3/2020 6:56,maryland,0,0,0,0%,NA,0,0,0,0
11/4/2020 2:31,maryland,59146,41576,102887,4%,0.574863685,59146,41576,102887,0.047507372
11/4/2020 2:51,maryland,68964,44494,116159,4%,0.593703458,9818,2918,13272,0.053635627
11/4/2020 3:04,maryland,73030,48083,123990,5%,0.588999113,4066,3589,7831,0.057251538
11/4/2020 3:18,maryland,134009,158154,298321,10%,0.449210749,60979,110071,174331,0.137747691
11/4/2020 3:29,maryland,134009,158154,299218,10%,0.447864099,0,0,897,0.138161874
11/4/2020 3:58,maryland,135706,159113,301996,10%,0.449363568,1697,959,2778,0.139444597
11/4/2020 4:14,maryland,160926,440358,613630,20%,0.262252497,25220,281245,311634,0.283339475
11/4/2020 4:27,maryland,227091,642489,886699,32%,0.25610833,66165,202131,273069,0.409427226
11/4/2020 4:36,maryland,443171,1043575,1516848,49%,0.292165728,216080,401086,630149,0.700394236
11/4/2020 4:46,maryland,622994,1234925,1895108,60%,0.328737993,179823,191350,378260,0.875053216
11/4/2020 5:15,maryland,718295,1302450,2059679,65%,0.348741236,95301,67525,164571,0.951042755
11/4/2020 5:21,maryland,730327,1305170,2074916,66%,0.351979068,12032,2720,15237,0.958078336
11/4/2020 5:53,maryland,732254,1306594,2078419,66%,0.352312984,1927,1424,3503,0.959695822
11/4/2020 10:18,maryland,730848,1340115,2107782,68%,0.346737945,-1406,33521,29363,0.973253987
11/4/2020 10:34,maryland,743650,1352222,2133487,68%,0.34856083,12802,12107,25705,0.985123096
11/4/2020 12:59,maryland,752818,1354795,2145505,69%,0.350881494,9168,2573,12018,0.990672326
11/4/2020 14:25,maryland,753111,1354991,2146009,69%,0.35093562,293,196,504,0.990905044
11/4/2020 16:48,maryland,759962,1367129,2165706,70%,0.350907279,6851,12138,19697,1
11/3/2020 6:56,massachusetts,0,0,0,0%,NA,0,0,0,0
11/4/2020 1:32,massachusetts,5075,11370,16873,1%,0.300776388,5075,11370,16873,0.004885198
11/4/2020 2:03,massachusetts,38581,74977,116177,3%,0.332088107,33506,63607,99304,0.03363644
11/4/2020 2:04,massachusetts,40727,76056,119506,3%,0.340794604,2146,1079,3329,0.034600277
11/4/2020 2:10,massachusetts,42599,83171,128657,3%,0.331105187,1872,7115,9151,0.037249743
11/4/2020 2:16,massachusetts,43260,86545,132788,4%,0.32578245,661,3374,4131,0.038445781
11/4/2020 2:35,massachusetts,100048,242993,350753,9%,0.28523776,56788,156448,217965,0.101552649
11/4/2020 2:51,massachusetts,132229,296338,438350,11%,0.301651648,32181,53345,87597,0.126914392
11/4/2020 3:09,massachusetts,183476,379646,576085,15%,0.318487723,51247,83308,137735,0.166792466
11/4/2020 3:09,massachusetts,186396,391251,591024,15%,0.315378056,2920,11605,14939,0.171117718
11/4/2020 3:20,massachusetts,222525,470247,708815,18%,0.313939462,36129,78996,117791,0.205221455
11/4/2020 3:20,massachusetts,225077,472900,714225,18%,0.315134586,2552,2653,5410,0.206787799
11/4/2020 3:31,massachusetts,251513,522865,792187,20%,0.317491956,26436,49965,77962,0.229359944
11/4/2020 3:34,massachusetts,267471,549729,835981,21%,0.319948659,15958,26864,43794,0.242039513
11/4/2020 3:49,massachusetts,336530,720538,1081207,29%,0.311253997,69059,170809,245226,0.313039191
11/4/2020 4:04,massachusetts,427729,867556,1325614,34%,0.322664818,91199,147018,244407,0.383801745
11/4/2020 4:15,massachusetts,469682,979568,1483252,38%,0.316656913,41953,112012,157638,0.429442286
11/4/2020 4:17,massachusetts,483561,1009792,1528217,39%,0.316421686,13879,30224,44965,0.442460891
11/4/2020 4:24,massachusetts,493016,1026275,1554809,40%,0.317091038,9455,16483,26592,0.450160007
11/4/2020 4:36,massachusetts,522013,1078264,1637706,42%,0.318746466,28997,51989,82897,0.474160971
11/4/2020 4:48,massachusetts,536456,1098274,1673086,43%,0.320638628,14443,20010,35380,0.484404455
11/4/2020 4:57,massachusetts,537897,1099661,1676009,43%,0.320939207,1441,1387,2923,0.485250744
11/4/2020 5:16,massachusetts,566743,1140156,1747203,45%,0.324371581,28846,40495,71194,0.505863367
11/4/2020 5:24,massachusetts,574448,1171769,1787235,46%,0.321417161,7705,31613,40032,0.517453733
11/4/2020 5:34,massachusetts,586579,1198741,1827153,47%,0.321034418,12131,26972,39918,0.529011093
11/4/2020 5:56,massachusetts,595889,1213471,1851802,48%,0.321788723,9310,14730,24649,0.536147657
11/4/2020 6:12,massachusetts,604259,1227900,1875211,48%,0.322235204,8370,14429,23409,0.542925207
11/4/2020 6:43,massachusetts,656198,1336445,2039217,53%,0.321789197,51939,108545,164006,0.590409459
11/4/2020 8:26,massachusetts,701730,1424855,2176302,56%,0.322441463,45532,88410,137085,0.63009934
11/4/2020 10:18,massachusetts,748123,1616089,2418521,65%,0.309330785,46393,191234,242219,0.700228408
11/4/2020 10:42,massachusetts,753633,1625403,2433673,65%,0.309668965,5510,9314,15152,0.704615329
11/4/2020 11:07,massachusetts,754235,1626633,2435555,65%,0.30967685,602,1230,1882,0.70516022
11/4/2020 12:58,massachusetts,787603,1673616,2517702,68%,0.312826141,33368,46983,82147,0.728944038
11/4/2020 13:22,massachusetts,814470,1729331,2602183,70%,0.312994897,26867,55715,84481,0.753403613
11/4/2020 16:48,massachusetts,814470,1729331,2602186,70%,0.312994536,0,0,3,0.753404482
11/4/2020 17:24,massachusetts,821752,1743242,2623810,70%,0.313190361,7282,13911,21624,0.759665225
11/4/2020 17:52,massachusetts,853487,1826913,2741787,74%,0.311288587,31735,83671,117977,0.793822814
11/4/2020 19:00,massachusetts,920124,1941556,2927664,79%,0.314286066,66637,114643,185877,0.847639323
11/5/2020 10:59,massachusetts,920577,1942143,2929022,79%,0.31429501,453,587,1358,0.848032501
11/5/2020 11:24,massachusetts,920792,1942970,2930078,79%,0.314255115,215,827,1056,0.848338242
11/5/2020 11:41,massachusetts,933573,1963775,2964305,80%,0.31493824,12781,20805,34227,0.858247901
11/5/2020 11:58,massachusetts,941985,1974353,2983774,80%,0.31570253,8412,10578,19469,0.863884712
11/5/2020 12:16,massachusetts,943862,1979194,2990669,80%,0.315602295,1877,4841,6895,0.865881005
11/5/2020 12:42,massachusetts,958071,1996448,3022847,81%,0.316943266,14209,17254,32178,0.875197422
11/5/2020 13:18,massachusetts,964090,2006618,3039408,82%,0.317196638,6019,10170,16561,0.879992287
11/5/2020 13:27,massachusetts,973489,2017763,3060478,82%,0.318083973,9399,11145,21070,0.886092632
11/5/2020 14:26,massachusetts,979524,2027726,3076917,83%,0.318345929,6035,9963,16439,0.890852175
11/5/2020 14:35,massachusetts,986705,2041009,3097707,83%,0.318527543,7181,13283,20790,0.896871452
11/5/2020 14:52,massachusetts,995920,2052796,3119289,84%,0.319277887,9215,11787,21582,0.903120036
11/5/2020 15:00,massachusetts,996008,2053614,3120212,84%,0.319211643,88,818,923,0.903387269
11/5/2020 15:09,massachusetts,997984,2059411,3128173,84%,0.319030949,1976,5797,7961,0.905692198
11/5/2020 15:17,massachusetts,1007273,2078842,3157485,85%,0.319011175,9289,19431,29312,0.914178829
11/5/2020 15:26,massachusetts,1014800,2096722,3183460,85%,0.318772656,7527,17880,25975,0.921699307
11/5/2020 15:36,massachusetts,1029826,2118930,3221548,86%,0.31966806,15026,22208,38088,0.932726831
11/5/2020 15:49,massachusetts,1059005,2163966,3297618,89%,0.321142412,29179,45036,76070,0.95475119
11/5/2020 16:03,massachusetts,1067698,2175201,3318137,89%,0.321776346,8693,11235,20519,0.960692006
11/5/2020 16:16,massachusetts,1071201,2178466,3325039,89%,0.322161936,3503,3265,6902,0.962690325
11/5/2020 16:43,massachusetts,1078351,2187545,3341688,90%,0.322696494,7150,9079,16649,0.967510668
11/5/2020 16:57,massachusetts,1082377,2191135,3349495,90%,0.323146325,4026,3590,7807,0.96977101
11/5/2020 18:04,massachusetts,1086485,2200630,3363410,90%,0.323030793,4108,9495,13915,0.973799785
11/5/2020 18:18,massachusetts,1087403,2203075,3366773,90%,0.322980789,918,2445,3363,0.974773466
11/5/2020 18:46,massachusetts,1102468,2222310,3401967,91%,0.324067811,15065,19235,35194,0.984963098
11/5/2020 19:13,massachusetts,1104073,2225334,3406707,91%,0.324088042,1605,3024,4740,0.986335459
11/5/2020 19:55,massachusetts,1106747,2229994,3414216,92%,0.32415846,2674,4660,7509,0.988509521
11/5/2020 20:08,massachusetts,1107697,2231057,3416291,92%,0.324239651,950,1063,2075,0.989110291
11/5/2020 20:36,massachusetts,1107738,2231100,3416376,92%,0.324243584,41,43,85,0.9891349
11/5/2020 20:49,massachusetts,1107738,2231100,3416391,92%,0.324242161,0,0,15,0.989139243
11/6/2020 8:35,massachusetts,1107738,2231100,3416461,92%,0.324235517,0,0,70,0.98915951
11/6/2020 9:42,massachusetts,1107782,2231159,3416563,92%,0.324238716,44,59,102,0.989189042
11/6/2020 9:55,massachusetts,1107782,2231159,3416651,92%,0.324230365,0,0,88,0.989214521
11/6/2020 10:09,massachusetts,1108060,2231722,3417522,92%,0.324229076,278,563,871,0.989466699
11/6/2020 10:35,massachusetts,1108061,2231877,3417693,92%,0.324213146,1,155,171,0.989516208
11/6/2020 12:33,massachusetts,1112018,2236646,3426617,92%,0.324523575,3957,4769,8924,0.992099952
11/6/2020 14:08,massachusetts,1114941,2242064,3435177,92%,0.324565808,2923,5418,8560,0.994578307
11/6/2020 18:38,massachusetts,1116333,2244500,3439152,92%,0.324595424,1392,2436,3975,0.995729179
11/7/2020 2:08,massachusetts,1117260,2246208,3441859,93%,0.324609463,927,1708,2707,0.99651293
11/7/2020 10:18,massachusetts,1117297,2246253,3441942,92%,0.324612385,37,45,83,0.996536961
11/7/2020 15:30,massachusetts,1117505,2247163,3443092,92%,0.324564374,208,910,1150,0.996869918
11/7/2020 16:11,massachusetts,1117629,2247362,3443426,92%,0.324568903,124,199,334,0.99696662
11/8/2020 11:22,massachusetts,1120010,2251072,3449639,93%,0.324674553,2381,3710,6213,0.998765455
11/8/2020 11:35,massachusetts,1120596,2253729,3452928,93%,0.324535003,586,2657,3289,0.999717711
11/8/2020 12:29,massachusetts,1121165,2254110,3453903,93%,0.324608132,569,381,975,1
11/3/2020 6:56,michigan,0,0,0,First polls close at 8 p.m. Eastern time.,NA,0,0,0,0
11/4/2020 1:09,michigan,9630,26454,36561,1%,0.263395421,9630,26454,36561,0.006607587
11/4/2020 1:41,michigan,164475,115697,285529,7%,0.576036059,154845,89243,248968,0.05160301
11/4/2020 2:02,michigan,528326,339719,888904,16%,0.594356646,363851,224022,603375,0.160649608
11/4/2020 2:10,michigan,565817,366453,954476,18%,0.5928038,37491,26734,65572,0.172500287
11/4/2020 2:11,michigan,568778,367737,958809,18%,0.593213038,2961,1284,4333,0.17328338
11/4/2020 2:16,michigan,575448,372173,970119,18%,0.59317259,6670,4436,11310,0.175327411
11/4/2020 2:35,michigan,642681,428162,1095835,20%,0.586476066,67233,55989,125716,0.198047779
11/4/2020 2:53,michigan,732588,512998,1270326,22%,0.576692912,89907,84836,174491,0.229583142
11/4/2020 3:08,michigan,871705,670595,1572163,32%,0.554462228,139117,157597,301837,0.28413346
11/4/2020 3:09,michigan,874169,671780,1575867,32%,0.554722575,2464,1185,3704,0.284802876
11/4/2020 3:18,michigan,945400,745266,1722798,34%,0.548758473,71231,73486,146931,0.311357383
11/4/2020 3:21,michigan,956904,753401,1742721,34%,0.54908617,11504,8135,19923,0.314958021
11/4/2020 3:31,michigan,1032830,820307,1888003,37%,0.547048919,75926,66906,145282,0.341214508
11/4/2020 3:33,michigan,1062966,851321,1950083,38%,0.545087568,30136,31014,62080,0.352434086
11/4/2020 3:47,michigan,1168039,927044,2133558,41%,0.547460627,105073,75723,183475,0.385593108
11/4/2020 3:49,michigan,1168377,927199,2134055,41%,0.547491513,338,155,497,0.385682929
11/4/2020 4:03,michigan,1252078,997817,2291603,44%,0.546376488,83701,70618,157548,0.414156223
11/4/2020 4:15,michigan,1323530,1053490,2420849,46%,0.546721419,71452,55673,129246,0.43751456
11/4/2020 4:17,michigan,1342178,1071222,2457951,47%,0.546055637,18648,17732,37102,0.44421992
11/4/2020 4:29,michigan,1371198,1096440,2513194,48%,0.545599743,29020,25218,55243,0.454203863
11/4/2020 4:37,michigan,1400087,1123246,2569715,49%,0.544841354,28889,26806,56521,0.464418775
11/4/2020 4:55,michigan,1475007,1188298,2712642,51%,0.543752917,74920,65052,142927,0.490249648
11/4/2020 4:57,michigan,1485639,1196165,2731448,51%,0.543901623,10632,7867,18806,0.493648414
11/4/2020 4:58,michigan,1494463,1206157,2750569,51%,0.543328671,8824,9992,19121,0.497104109
11/4/2020 5:16,michigan,1593736,1305923,2952974,55%,0.539705395,99273,99766,202405,0.533684307
11/4/2020 5:27,michigan,1621723,1328880,3004705,56%,0.53972786,27987,22957,51731,0.543033533
11/4/2020 5:29,michigan,1628098,1333254,3015698,56%,0.539874351,6375,4374,10993,0.545020273
11/4/2020 5:31,michigan,1640129,1341039,3035857,56%,0.54025239,12031,7785,20159,0.548663564
11/4/2020 5:31,michigan,1646470,1350804,3052178,56%,0.539441016,6341,9765,16321,0.551613221
11/4/2020 5:42,michigan,1672664,1372605,3101012,57%,0.539392947,26194,21801,48834,0.560438879
11/4/2020 6:02,michigan,1767118,1481498,3307476,61%,0.534279916,94454,108893,206464,0.597752651
11/4/2020 6:10,michigan,1780428,1490724,3330408,61%,0.534597563,13310,9226,22932,0.601897099
11/4/2020 6:45,michigan,1894332,1596150,3553366,66%,0.53310917,113904,105426,222958,0.642191794
11/4/2020 8:38,michigan,2165373,1857007,4093329,73%,0.529000479,271041,260857,539963,0.739778084
11/4/2020 9:18,michigan,2229858,1991324,4295810,75%,0.519077427,64485,134317,202481,0.776372017
11/4/2020 10:19,michigan,2506650,2516513,5107896,90%,0.490740219,276792,525189,812086,0.923138482
11/4/2020 10:35,michigan,2508109,2517763,5110614,90%,0.49076471,1459,1250,2718,0.9236297
11/4/2020 11:07,michigan,2510069,2520063,5114931,90%,0.490733697,1960,2300,4317,0.924409901
11/4/2020 12:59,michigan,2581701,2629877,5303442,94%,0.486797254,71632,109814,188511,0.958479068
11/4/2020 14:25,michigan,2599942,2637292,5329650,94%,0.48782603,18241,7415,26208,0.96321558
11/4/2020 14:40,michigan,2599942,2637292,5329728,94%,0.487818891,0,0,78,0.963229677
11/4/2020 15:49,michigan,2603257,2640567,5336392,94%,0.487830916,3315,3275,6664,0.964434047
11/4/2020 16:01,michigan,2611659,2672896,5372494,95%,0.48611669,8402,32329,36102,0.970958679
11/4/2020 16:49,michigan,2617060,2684200,5389498,97%,0.485585114,5401,11304,17004,0.974031774
11/4/2020 19:01,michigan,2618091,2688604,5395016,97%,0.485279562,1031,4404,5518,0.975029029
11/4/2020 20:00,michigan,2631357,2751112,5472004,98%,0.480876293,13266,62508,76988,0.988942896
11/4/2020 20:51,michigan,2631436,2751613,5472595,98%,0.480838798,79,501,591,0.989049706
11/5/2020 3:45,michigan,2634573,2769197,5493400,98%,0.479588779,3137,17584,20805,0.992809747
11/5/2020 9:32,michigan,2639035,2788425,5515817,98%,0.478448614,4462,19228,22417,0.996861121
11/5/2020 16:30,michigan,2648818,2795714,5533144,98%,0.478718428,9783,7289,17327,0.99999259
11/5/2020 21:04,michigan,2648818,2795714,5533164,98%,0.478716698,0,0,20,0.999996205
11/6/2020 13:01,michigan,2648819,2795734,5533185,98%,0.478715062,1,20,21,1
11/3/2020 6:56,minnesota,0,0,0,0%,NA,0,0,0,0
11/4/2020 2:31,minnesota,72430,177051,254095,3%,0.285050867,72430,177051,254095,0.077674298
11/4/2020 2:49,minnesota,278920,577669,873556,12%,0.319292638,206490,400618,619461,0.267037326
11/4/2020 3:00,minnesota,334738,635699,989934,14%,0.338141735,55818,58030,116378,0.302612916
11/4/2020 3:16,minnesota,400251,685512,1107728,17%,0.361326066,65513,49813,117794,0.338621363
11/4/2020 3:31,minnesota,458360,753638,1237404,21%,0.370420655,58109,68126,129676,0.378262018
11/4/2020 3:33,minnesota,462099,755874,1243486,21%,0.371615764,3739,2236,6082,0.380121224
11/4/2020 3:48,minnesota,492340,783286,1301914,24%,0.3781663,30241,27412,58428,0.397982079
11/4/2020 4:00,minnesota,595049,871019,1510693,32%,0.393891413,102709,87733,208779,0.46180373
11/4/2020 4:14,minnesota,643647,907792,1583375,35%,0.406503197,48598,36773,72682,0.48402189
11/4/2020 4:16,minnesota,643647,907792,1583386,35%,0.406500373,0,0,11,0.484025252
11/4/2020 4:28,minnesota,773061,1025775,1836647,42%,0.420908863,129414,117983,253261,0.561444605
11/4/2020 4:37,minnesota,903525,1122604,2069583,45%,0.436573455,130464,96829,232936,0.632650809
11/4/2020 4:37,minnesota,904474,1123045,2071091,45%,0.43671379,949,441,1508,0.63311179
11/4/2020 4:54,minnesota,909827,1152764,2105251,53%,0.432170321,5353,29719,34160,0.64355416
11/4/2020 4:57,minnesota,914228,1154598,2111692,53%,0.432936243,4401,1834,6441,0.645523109
11/4/2020 5:16,minnesota,980933,1198803,2224994,59%,0.440869953,66705,44205,113302,0.680158396
11/4/2020 5:26,minnesota,1013548,1220596,2280521,62%,0.444437039,32615,21793,55527,0.697132444
11/4/2020 5:30,minnesota,1103518,1424714,2580343,67%,0.427663299,89970,204118,299822,0.788785029
11/4/2020 5:30,minnesota,1108997,1427819,2588993,68%,0.428350714,5479,3105,8650,0.791429247
11/4/2020 5:41,minnesota,1152688,1450461,2657458,69%,0.433755867,43691,22642,68465,0.812358313
11/4/2020 6:03,minnesota,1228811,1507992,2793104,77%,0.439944592,76123,57531,135646,0.853823937
11/4/2020 6:09,minnesota,1258270,1527338,2843132,78%,0.442564749,29459,19346,50028,0.869116996
11/4/2020 6:45,minnesota,1343395,1596257,3000288,83%,0.447755349,85125,68919,157156,0.917158012
11/4/2020 8:38,minnesota,1435392,1670885,3170890,89%,0.452677955,91997,74628,170602,0.969309336
11/4/2020 9:18,minnesota,1442229,1674673,3181753,90%,0.453281257,6837,3788,10863,0.972630047
11/4/2020 10:19,minnesota,1452761,1681848,3199823,94%,0.454012925,10532,7175,18070,0.978153865
11/4/2020 10:35,minnesota,1453259,1682210,3200708,94%,0.45404298,498,362,885,0.9784244
11/4/2020 11:07,minnesota,1454062,1682651,3201990,94%,0.454111974,803,441,1282,0.978816295
11/4/2020 12:59,minnesota,1458436,1687325,3211231,94%,0.454167265,4374,4674,9241,0.981641176
11/4/2020 13:22,minnesota,1459716,1690032,3215288,94%,0.453992302,1280,2707,4057,0.98288136
11/4/2020 13:36,minnesota,1460030,1690102,3215684,94%,0.454034041,314,70,396,0.983002414
11/4/2020 14:26,minnesota,1460782,1691118,3217489,94%,0.454013052,752,1016,1805,0.983554184
11/4/2020 14:41,minnesota,1461405,1692164,3219182,94%,0.453967809,623,1046,1693,0.984071717
11/4/2020 14:59,minnesota,1461629,1692651,3219908,94%,0.453935019,224,487,726,0.984293648
11/4/2020 15:49,minnesota,1462482,1693731,3221875,94%,0.453922638,853,1080,1967,0.98489494
11/4/2020 16:01,minnesota,1462633,1693991,3222296,94%,0.453910193,151,260,421,0.985023636
11/4/2020 16:49,minnesota,1463080,1694300,3223032,94%,0.453945229,447,309,736,0.985248624
11/4/2020 17:24,minnesota,1465658,1695843,3227153,94%,0.454164398,2578,1543,4121,0.986508372
11/4/2020 17:53,minnesota,1465664,1695849,3227166,94%,0.454164428,6,6,13,0.986512346
11/4/2020 19:01,minnesota,1467764,1698042,3231638,95%,0.454185772,2100,2193,4472,0.987879392
11/4/2020 20:00,minnesota,1470515,1705126,3241935,95%,0.453591759,2751,7084,10297,0.991027082
11/4/2020 20:52,minnesota,1473048,1708188,3247653,95%,0.453573088,2533,3062,5718,0.992775017
11/4/2020 21:42,minnesota,1478970,1711244,3256762,95%,0.454122837,5922,3056,9109,0.995559547
11/5/2020 3:18,minnesota,1479327,1711342,3257234,94%,0.454166633,357,98,472,0.995703833
11/5/2020 3:58,minnesota,1479376,1711374,3257315,94%,0.454170383,49,32,81,0.995728594
11/5/2020 4:28,minnesota,1479397,1711383,3257346,94%,0.454172507,21,9,31,0.99573807
11/5/2020 5:08,minnesota,1479434,1711401,3257404,94%,0.454175779,37,18,58,0.9957558
11/5/2020 5:38,minnesota,1479447,1711439,3257459,94%,0.454172102,13,38,55,0.995772613
11/5/2020 6:08,minnesota,1479456,1711463,3257495,94%,0.454169845,9,24,36,0.995783618
11/5/2020 10:59,minnesota,1479456,1711463,3257498,95%,0.454169427,0,0,3,0.995784535
11/5/2020 11:42,minnesota,1479459,1711468,3257507,95%,0.454169093,3,5,9,0.995787286
11/5/2020 13:27,minnesota,1479466,1711468,3257514,95%,0.454170266,7,0,7,0.995789426
11/5/2020 13:36,minnesota,1479488,1711489,3257562,95%,0.454170327,22,21,48,0.995804099
11/5/2020 15:36,minnesota,1479504,1711495,3257587,95%,0.454171754,16,6,25,0.995811741
11/5/2020 15:50,minnesota,1480225,1712240,3259112,95%,0.454180464,721,745,1525,0.996277919
11/5/2020 16:03,minnesota,1480245,1712282,3259179,95%,0.454177264,20,42,67,0.9962984
11/5/2020 16:17,minnesota,1480933,1712499,3260094,95%,0.454260828,688,217,915,0.996578106
11/5/2020 16:30,minnesota,1481236,1712914,3260857,95%,0.454247457,303,415,763,0.996811348
